value_per_share,thesis_case,start_regime,end_regime,avg_wacc,year1_wacc,year5_wacc,avg_growth,year1_growth,year5_growth,avg_margin,year1_margin,year5_margin,jump_count,long_run_growth_draw,terminal_margin_draw,d_and_a_pct_draw,capex_pct_draw,nwc_pct_draw,terminal_growth_draw,year1_sbc_shares,year5_sbc_shares,ending_shares,upside_downside
6.824393856978833,Bear,Base,Bull,0.09449614941258269,0.10409805070170676,0.0892001184725414,0.04632298616152671,0.10785138508725714,0.029484056267285036,0.047963997998477725,0.03,0.08635281414427846,0.0,0.10430714646152295,0.0608648989628284,0.03187474927414095,0.04191066446073917,0.019158777510270446,0.031125653399768048,1410916.1807020595,636914.7980045949,89817319.24554542,-0.3543619813643488
6.049348823459387,Base,Base,Bear,0.10042447496598121,0.09838563152592267,0.11479352463692619,0.07035210677035732,0.16417324715782955,0.01,0.09208616621565975,0.12412114065575564,0.061220179655691875,0.0,0.19167760051844254,0.14614823576522729,0.034572971003884005,0.039883104478139635,0.014821287678865279,0.029968133593977472,1482645.50071043,711385.5210975766,88504466.4027454,-0.42768696088369096
9.106240945310658,Bear,Base,Base,0.1076469203011379,0.10041876011955252,0.09899174873838658,0.10175316703717163,0.16999186805177124,0.13651217054624626,0.08299969282574787,0.06513678320724353,0.12399791936998393,1.0,0.1627816175524688,0.13466090558812865,0.034936397584334984,0.04180104133429502,0.019830515523241953,0.029224433291488786,1490055.8686344516,820811.1280379157,90325594.14044237,-0.13848240820145152
6.598684095164997,Base,Base,Bear,0.1046926523964015,0.10063719113531856,0.11772080485695144,0.046664195560683006,0.14024901276428747,0.01,0.09835529738260625,0.1085749813923772,0.10108393102280046,0.0,0.08092368972148306,0.18127718242210925,0.031962029343173264,0.04234106326363054,0.014411565891494539,0.030701267848629428,1452176.5317935399,636218.3512922071,88136382.86947678,-0.3757157904290448
7.659688273484378,Base,Bear,Base,0.10897448953243141,0.1155891225478791,0.09921598280861994,0.06555043046597434,0.10214249703923513,0.07894745600995456,0.09022220313829875,0.08285834275512136,0.09643341017491187,2.0,0.13059627836330953,0.1321605532214929,0.0346813992993867,0.04135377241142886,0.014954924588868462,0.032372964610080636,1403645.5642374363,698423.5665530163,88172165.45702389,-0.2753369656116955
29.762287421215856,Bull,Base,Bull,0.09812317737683289,0.0979517543227235,0.09125079321294685,0.2887217409671553,0.20570954245271128,0.4,0.19645239373084197,0.15482785585750067,0.2319083079720089,2.0,0.11469610786307916,0.19268959613184106,0.03595539524817497,0.03935881829430129,0.01479833613845763,0.03332290841638239,1535544.501340692,1796060.8455394702,90848202.04688823,1.8157320171443572
9.480336790276834,Bear,Base,Bull,0.10169282537976018,0.09661302362846393,0.08891384542085447,0.11820704070064739,0.1960109802766099,0.01,0.11366913573387596,0.10147018261836221,0.10254549290421418,1.0,0.11768651906204461,0.1480793241522445,0.03394206605036628,0.04455980033098066,0.019006825078192336,0.02350375852965263,1523192.79199772,876360.1722712758,91332370.88111411,-0.10309018067390407
5.109300294537907,Bear,Base,Bear,0.10136345312714923,0.10014722199638783,0.11729256322570882,0.05250919386784806,0.1182136451474258,0.015495003270208044,0.05945999441648706,0.06009830251628339,0.0637753426738215,0.0,0.06808632441688757,0.09072410541568213,0.034455628878545794,0.042433987202940227,0.019384362223757844,0.027223760531912444,1424113.1497038025,656123.5237293955,89878316.01981851,-0.5166224886908319
6.428762900513194,Base,Bull,Bear,0.10223010271421833,0.08730608088026678,0.11551792551740535,0.08000176409831461,0.16568303636181414,0.01,0.0896093317695004,0.11757750114881715,0.07410211853753468,1.0,0.12416905726787056,0.19089028867971664,0.033215031079556104,0.0419943888242412,0.015730769511233294,0.030702240457246094,1484568.3091719486,742509.4154717907,88735984.89244634,-0.3917915893554216
18.035266716106932,Bear,Base,Base,0.10739259297196013,0.09781384882788649,0.09367864272861787,0.1854699376087693,0.1378501900876135,0.21228857750645705,0.19403831211049336,0.12877153145581796,0.21744718466974,1.0,0.12062923725038079,0.16556619382758359,0.03445499400833789,0.04179723582309451,0.018910033543234204,0.023435916768828564,1449121.4850835626,1180790.2687622297,91256430.07112128,0.7062693203507031
19.053772131633348,Bull,Base,Base,0.1007771736132729,0.10456101312377712,0.11106974356812904,0.32342882898881137,0.2877232340071931,0.4,0.16461740538628492,0.14965176434386807,0.17666210923924466,2.0,0.11523212555455839,0.1280230589504239,0.03510175781221473,0.039420435465804184,0.01375715162932801,0.028192522367377557,1639993.930218025,2063489.7178149468,92040905.0327489,0.802627448593505
8.375575504813312,Base,Base,Base,0.10669825748310591,0.09954088820399232,0.09793194310018256,0.09514632363545933,0.18651958560122503,0.01916814188438592,0.11264918350327069,0.10661926846587773,0.08357650699381683,2.0,0.16702294737835308,0.12949225447074286,0.03604702892816345,0.03908960945482791,0.015704976627260076,0.03144914976380797,1511104.9230784832,793644.2990255279,89061326.575258,-0.2076087507272174
31.25452942267691,Bull,Bear,Bull,0.10458648069304233,0.11502006824509743,0.08869260610740674,0.30658460909915847,0.26213132044563525,0.4,0.1877589584108333,0.16094535431685653,0.22034369598784478,1.0,0.12152419583288071,0.13203912686526564,0.03356171963030901,0.04159987590355869,0.013936957516701976,0.03640141355723715,1607401.0703586799,1930146.8363531486,91712283.15099333,1.956909122296775
