Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.5404172455003037,0.24789478784470992,0.6025888689606359,0.2744373231071951
shrinkage,0.1330092582158416,0.12653015065392956,0.17769934744783028,0.09543156083278102
bear_wacc,0.0775177631479872,0.14576690117944177,0.09604527858518654,0.041539541916739295
terminal_growth,0.051137957524867515,0.09247358765058321,0.08434417157497874,0.036937061268768424
long_run_growth,0.02297563724284772,0.09336009073142505,0.0753842375465564,0.026959798190014712
macro_stress_level,0.03984589607184968,0.09046286926328315,0.06211320069564874,0.05675355060708137
persistence_cap,-0.012097941781512255,0.08681150619040509,0.047398015204245886,0.05667698914372018
bull_wacc,0.018342994220955765,0.056519165901365714,0.029862960456233368,0.010663724779607121
jump_prob,0.0018697131873840471,0.019981614887821787,0.0037976301974356635,0.0017048922532267763
