Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.636026033071102,0.21940104556784862,0.6812089353526051,0.18035693038065187
wacc,0.21021725087074838,0.12323477498631437,0.24450256417502134,0.06897175914896854
long_run_growth,0.0423264342128189,0.06046909093545177,0.08076976275978938,0.025205506294903653
terminal_growth,0.045639343407714354,0.048529016642564954,0.04258034735464468,0.012047499677812951
d_and_a_pct,0.011300034926953108,0.023492926725260942,0.01158176712741651,0.0035614574581615483
capex_pct,0.0006219522882476404,0.004703665823519585,0.0004562073285138273,0.00011848681571906844
nwc_pct,6.430768187370771e-06,0.00014701744039955883,4.1735972113120796e-07,1.0351328374523282e-07
