value_per_share,start_regime,end_regime,avg_wacc,year1_wacc,year5_wacc,avg_growth,year1_growth,year5_growth,avg_margin,year1_margin,year5_margin,jump_count,long_run_growth_draw,terminal_margin_draw,d_and_a_pct_draw,capex_pct_draw,nwc_pct_draw,terminal_growth_draw,year1_sbc_shares,year5_sbc_shares,ending_shares,upside_downside
10.947292829883793,Bull,Bear,0.09941918180827128,0.09151136161266914,0.11987003736900817,0.23498459927479426,0.2465096365648258,0.18904720743258674,0.10674307383227122,0.1042778993338896,0.10953505392822754,0.0,0.23904720743258673,0.13453505392822754,0.03692918612431313,0.04331306437658608,0.015574405850221292,0.026519008873371306,2153486.2710593017,2477862.2399409898,95999440.999846,0.03569468589250646
10.57291022905889,Bear,Base,0.1068869379923288,0.11527628182238422,0.10172328401203154,0.1482643427395842,0.1565096365648258,0.12053988430148135,0.10402814824895765,0.07751544572842527,0.13275711094549913,0.0,0.12053988430148135,0.13275711094549913,0.03507742980161332,0.0422758318179814,0.015046633149371965,0.027369731510403107,1998001.0997376777,1722075.846547091,93706036.0699693,0.00027532914464423186
21.310154532146004,Bull,Base,0.09477449649616487,0.0905442101693805,0.09733796117084523,0.19563864100603823,0.2465096365648258,0.14610762104327807,0.17392673666485559,0.1302197744286993,0.22124664520493792,0.0,0.14610762104327807,0.22124664520493792,0.0331996990299837,0.03536939043697228,0.015260572701195619,0.033101586977481876,2153486.2710593017,2104887.707126381,95256830.75155683,1.0160978743752134
9.228506063276205,Bull,Bear,0.10278820763356895,0.09127031627795557,0.12397976524493758,0.17863555896297373,0.2465096365648258,0.09834854485932314,0.10474613679266824,0.10370668255469025,0.10585354054814697,0.0,0.14834854485932314,0.13085354054814696,0.03619235622889455,0.0401506762619996,0.015975658569989216,0.03217186564478446,2153486.2710593017,1956520.0521099546,94883361.54691736,-0.12691522580168357
15.575146954409334,Base,Base,0.09922027102356965,0.10284490631917143,0.09632219085599356,0.18315945504390285,0.2065096365648258,0.1540218891878402,0.12208480510818895,0.09830098565106196,0.14830021925486747,0.0,0.1540218891878402,0.14830021925486747,0.03825332702634642,0.034000150825026,0.015561574322809076,0.03480805020800241,2084381.7504719133,2001497.3149212168,94652842.14065742,0.4735238367463892
11.1878166863531,Bear,Base,0.10717978023580506,0.11676261384111904,0.10178612470411978,0.15093990528803944,0.1565096365648258,0.14711123733476708,0.10923661396061868,0.07974306169574671,0.14236157832036825,1.0,0.14711123733476708,0.16573245583949153,0.03527850491122734,0.03750388677091612,0.014599814271811376,0.026583978003863182,1998001.0997376777,1744223.9248142152,93569912.20109138,0.05845001763037838
11.159921530742405,Base,Base,0.09822536637336174,0.10159909690689375,0.09619991178035768,0.1704275902094893,0.14666914237950976,0.15230505642197342,0.10822223746774132,0.09289636949875298,0.12509689219109657,1.0,0.15230505642197342,0.14707761998430693,0.031731353152242486,0.03939895064703023,0.016745814024080884,0.023731360732629672,1981000.5339121965,1896012.7076248352,94097293.0964595,0.05581093006077631
13.709975374007472,Bull,Base,0.09573290682387088,0.08521576858244617,0.10543675030096175,0.20132652626380415,0.2465096365648258,0.13835613780201822,0.13286183952776096,0.11423606253483681,0.1529813371006801,1.0,0.17566700327767348,0.16644136031287773,0.03518327410563434,0.0453367926336846,0.014968428186823578,0.024240563391146573,2153486.2710593017,2155352.7009485946,95421921.79424158,0.2970648414387391
9.0301681829919,Base,Bear,0.10987297451492281,0.09844076078737693,0.10947181487707476,0.14069753586478032,0.2065096365648258,0.10842836885668382,0.1020361621751293,0.09162102121956721,0.11354632370567685,2.0,0.15842836885668382,0.16265537727412965,0.035922438152196985,0.042794451383525604,0.016505412139403545,0.0291773376800475,2084381.7504719133,1661728.299033961,93618958.41823654,-0.14567945288629136
6.871696780103652,Bear,Bear,0.11723683855517639,0.11862819426978137,0.11852109808589154,0.10933941919405163,0.1565096365648258,0.05047797891556087,0.07874926438181318,0.0679397458678597,0.08999190247345415,0.0,0.10047797891556087,0.11499190247345414,0.039045143927313765,0.041049160067813985,0.015224915396470412,0.030461793666827948,1998001.0997376777,1446915.0282356045,93024050.58632474,-0.3498867757707047
