Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.45113051962501055,0.18092421614726503,0.44759206085804426,0.16662768378614742
persistence_cap,0.08654345121880958,0.17591280646968868,0.20506819405792306,0.10450849442574071
shrinkage,0.12524706012045156,0.11029223062490073,0.09976820438750438,0.04099334433399348
macro_stress_level,-0.03269244917521779,0.1169121247966095,0.09743568232183046,0.07416534313420549
bear_wacc,0.09877591204904566,0.09017357465601329,0.06086281362931729,0.015925202207876077
terminal_growth,0.054607458206676535,0.08250349897354485,0.05611206967098238,0.020134708579772332
long_run_growth,0.00952739775196094,0.08933638815032552,0.05020782410832463,0.021877841954099357
bull_wacc,0.01334438763495217,0.04983595611161148,0.016922011782397245,0.005932959712871905
jump_prob,0.029596786360248956,0.03152840735854255,0.013269179332417206,0.004207583985685051
