Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.6874193797995121,0.17898231617192775,0.6655758516636293,0.16441106465140753
wacc,0.17940761427510135,0.09312638207630869,0.22250341966122514,0.054129905564024854
long_run_growth,0.07965233479241608,0.08168713833795581,0.08783517163087198,0.0235861168661479
terminal_growth,0.024334030423745247,0.039498860030463545,0.039813994454582,0.014384840799376242
d_and_a_pct,0.010094510787479742,0.032419346496133566,0.011541899661646739,0.002580901140936306
capex_pct,-0.00017917554182321155,0.00574493295684203,0.0004599742247358637,0.00012207140688377943
nwc_pct,1.8877473026493984e-05,0.0001499320378209086,3.9020203384625463e-07,1.0713988223025136e-07
