value_per_share,start_regime,end_regime,avg_wacc,year1_wacc,year5_wacc,avg_growth,year1_growth,year5_growth,avg_margin,year1_margin,year5_margin,jump_count,long_run_growth_draw,terminal_margin_draw,d_and_a_pct_draw,capex_pct_draw,nwc_pct_draw,terminal_growth_draw,year1_sbc_shares,year5_sbc_shares,ending_shares,upside_downside
14.549588206416894,Bull,Bear,0.09941918180827128,0.09151136161266914,0.11987003736900817,0.23475125485367693,0.27150007419802513,0.14701241729469022,0.14558134212644752,0.11461825864607819,0.17224251125268336,0.0,0.12108724071448404,0.19546077523601918,0.03081300572413463,0.03905315445819979,0.016604233220744866,0.029535551928358824,2196660.0763570834,2470265.2799232593,96337219.87250201,0.376498411203112
27.570806811943427,Base,Bull,0.09512868299866145,0.10046674323656292,0.08844448860702663,0.2806135819173054,0.16782497677109887,0.3446385311436549,0.16892990138193206,0.11967965921783827,0.21967630234144556,1.0,0.11028604176876589,0.17770217108088293,0.0373397774131336,0.038508040740557005,0.01557788221287273,0.032385121972089155,2017549.6287436204,2951042.9828029615,96375009.43321453,1.6084017797486685
9.923402288937014,Bear,Base,0.1099588012843173,0.12066154043589114,0.10519691319114427,0.12685344659251924,0.22318977456995198,0.11946884848055547,0.11765765071822468,0.11546342078625554,0.14042289265117885,2.0,0.09927964614837255,0.11424489075305456,0.03345459009617155,0.04248688163823354,0.015458294481582107,0.028902441526791143,2113198.5739763062,1559989.7926179417,93292457.54453583,-0.06117291495392485
12.211152922664969,Base,Base,0.10121971930845083,0.09911110921160492,0.09604184751987255,0.08758898211736396,0.17154437759899957,0.06974027711859435,0.13208613057433122,0.0937876640593087,0.17860101176371876,0.0,0.18349494703373437,0.19553662115810821,0.03481773112665968,0.04375895519537343,0.015573763504472902,0.03164033058064958,2023975.3140207306,1308549.4223755335,92336213.14052795,0.1552651771679252
8.889646986311444,Base,Bear,0.1040274271037082,0.10631636502564175,0.11971502575384645,0.18872158567481737,0.29321053072468356,0.03503856516413912,0.12338979555275757,0.13238607043107123,0.08698383353072017,1.0,0.2042727244039495,0.13328088071672545,0.031069860716723997,0.04213009380449306,0.015048607523100811,0.03563415913244462,2234167.343607285,2016689.3062235382,95776771.99498703,-0.15897379505095144
18.521293219761418,Bull,Bull,0.10180692096397222,0.08968930762255216,0.09170629343381484,0.19596004234734452,0.16224667951409832,0.17835518092647287,0.14833122696552664,0.10558957065467432,0.1753025931168823,0.0,0.1402217230565637,0.1555670678704455,0.0327522349575209,0.04414460402640895,0.015822243478411633,0.03579986655190706,2007912.4898026462,2107391.567089665,94768487.19699523,0.7522510141685352
13.481747475621225,Bear,Base,0.11121044309040742,0.11701888861623155,0.10405086327127933,0.15969932523209346,0.11832804247659631,0.2459051356565444,0.14910352422106715,0.11425968541911968,0.189916237582718,1.0,0.2186402757224395,0.18852225068513484,0.02990574498420407,0.03688908329656479,0.017157745139122223,0.028669272375778192,1932038.0808694432,1802829.5979330114,93179891.24150036,0.2754727980720175
23.365176990534618,Base,Base,0.09583263661091987,0.09851234167471484,0.09578840595718421,0.33500230643384693,0.19712257402836714,0.35703765865491754,0.156604466767734,0.11698715267096411,0.17247356601235564,0.0,0.16122985814199314,0.11139529905654805,0.03517769652457902,0.03728999001993284,0.016161632404397063,0.03142466366753623,2068164.5390642679,3633933.588922554,98385720.940351,1.210518163721345
20.54320295622339,Bull,Base,0.0944837492260928,0.09343504588889776,0.10236362529117342,0.2812385545370871,0.2194390232812242,0.3061450335521349,0.1595704201609641,0.12934819523560426,0.19331654315321548,1.0,0.15934922743672175,0.1747625683741995,0.03229738399732147,0.04432568123965791,0.015342459586449968,0.02954798325843798,2106718.727235055,2977709.9407229815,96959965.80726406,0.9435385956691948
13.433662966111099,Bull,Bear,0.10109305535118918,0.0891692022761727,0.11983754308686644,0.23009916726924,0.23077437255203145,0.23585593564815246,0.12594558417686305,0.09435211586304532,0.16311752950225997,2.0,0.21654132767917844,0.18264161985424263,0.03343780596894228,0.0448480422523566,0.016101432062814627,0.02657488777568548,2126301.824161298,2424511.6042276057,95423862.81084892,0.27092364863870366
8.795983912943198,Bear,Bull,0.09559757604842406,0.1212143400775144,0.09024302263625437,0.19007256380737814,0.11445505861179472,0.2704698908844405,0.07132313726988934,0.07088590660735318,0.08464871469555275,3.0,0.14935980794840592,0.1299223628420481,0.03555155550382608,0.043160174894802214,0.016240923364796267,0.026840066843684115,1925347.0635389483,2043894.287348705,93744682.10068917,-0.16783501296658487
11.024191064084814,Base,Base,0.10490246209332577,0.09886254464783963,0.1008923189705011,0.1291292628088717,0.16970495965584687,0.0843556437074891,0.13186277614399428,0.11324893268590663,0.14735895124733145,0.0,0.1157379207279082,0.1866780052155661,0.037298649755374544,0.041735585749292675,0.01672952492025271,0.023430661590245882,2020797.5116426954,1582819.4361413585,93280133.20399185,0.04296982630887536
16.11299983184035,Bull,Base,0.09636880199679948,0.09139790989206295,0.09923462405321977,0.24653036347317037,0.24109369406498435,0.17051028981486885,0.11037404505932558,0.0933033257417096,0.13127456808379023,1.0,0.16975171703193004,0.1380811772745328,0.03327984816443538,0.037754655923747965,0.016015104124445463,0.035905616936513056,2144129.6183097917,2586569.2459635823,96775674.86720954,0.5244086879697589
19.415497713316032,Base,Bull,0.09247249331913975,0.0987716671266617,0.08793785889028115,0.22160918820034387,0.24783691845311115,0.2535869622697634,0.1357983684788336,0.09077112511113672,0.17911292488519506,0.0,0.16454553131624236,0.17959181305415403,0.034757161857245186,0.03737982285118488,0.015988580933828815,0.027752032993495677,2155779.3005236587,2344091.0223057936,95504724.2160862,0.836849357929615
8.172254026679063,Bull,Bull,0.0925945143267051,0.08439296340728293,0.08845353886759105,0.17939527882626527,0.25723083414621434,0.10868807667804234,0.09811540038322845,0.1218257540855294,0.04579293908624126,1.0,0.19225412781086446,0.12616315455646837,0.03490211162830457,0.042260688137937666,0.01650519622532916,0.03165181514879073,2172008.351533915,1961794.6341348838,94966596.49191862,-0.2268444629442703
16.040411421089793,Base,Base,0.09868847320120985,0.09924030463591098,0.09865069935172598,0.22756905432932792,0.17927737997470972,0.277317130953776,0.13252723364225796,0.11315398054027948,0.15038771913359048,0.0,0.2340597683025908,0.1600737349193264,0.034842952015140524,0.03844043143044428,0.015335021485642683,0.03070928267863695,2037334.9495675953,2403541.7503068647,95219914.9921155,0.5175412886556094
6.540742222218852,Base,Bear,0.10944927861221043,0.10155081256504807,0.12116320688471595,0.10351447219913804,0.16314855107785733,0.01,0.0925482778958193,0.10289426897321834,0.09058951973248558,1.0,0.164923643675951,0.1761439432007415,0.0357227028396148,0.03945996555147918,0.015529673777561611,0.02040753355635397,2009470.5748537702,1393359.959207916,93294572.97408673,-0.381197519184593
15.31840542519158,Bull,Base,0.09910546510120863,0.08959619047112809,0.10113034793167719,0.22731794992252397,0.21984355511685616,0.21978554520210394,0.13095119060796273,0.08738416341352431,0.15379337852427571,0.0,0.1835720823991936,0.16313692657128231,0.03570001047936803,0.03936857173893109,0.01656456521325313,0.026768118461995075,2107417.6016991464,2401945.834182594,95476091.6548509,0.44923419349021576
26.408776812943515,Base,Bull,0.09940394445863818,0.10255850563799161,0.0977272664772033,0.335729967320085,0.2932580928891617,0.3713138589191053,0.16836910551993056,0.13874150630046622,0.18256797836056204,1.0,0.2152196261360323,0.16096355781408103,0.03684329208225306,0.043538569723456155,0.0160542367557788,0.035831459311873225,2234249.512621644,3664343.535215978,99090568.95997553,1.498465166787466
4.530907132695899,Bear,Base,0.10489486893863909,0.11366520469056775,0.1008689247792421,0.061430308845392134,0.12722472095896073,0.01,0.05843577127502968,0.06283440326326385,0.03,0.0,0.16262185656587752,0.10891220593517249,0.03417717577713917,0.041975515380516394,0.01512963176400339,0.0325659647442837,1947408.098403042,1158283.7476373003,91952223.16583385,-0.5713427499814665
9.719123972967342,Bull,Bear,0.11070242859607568,0.0911423059079385,0.12187599148110342,0.1615218983214341,0.24153022430142482,0.12942034252210285,0.11173544175280822,0.08396389733338358,0.12362716625579931,0.0,0.18884996729659115,0.1753699220162444,0.03460563391558767,0.03920786132074168,0.01627534124646321,0.03560365783422398,2144883.773627569,1820724.7330088955,94243523.5805311,-0.08049915109107453
10.203214550675016,Bear,Bull,0.10582604225818967,0.12179059843939319,0.08936644549098109,0.09860403854064097,0.12051486014047226,0.22847633598833925,0.09953112212816312,0.06413408756861418,0.16201368008829808,1.0,0.10622127734798434,0.13925794908784322,0.032207981352453494,0.03778413407203543,0.015549969182632118,0.02458302343842088,1935816.055526298,1367069.5950160234,91874068.67047983,-0.03470061015373549
21.486234838290347,Bear,Bull,0.10881562919535404,0.11733536863220106,0.09476115785953436,0.23831769412772977,0.16246363974415312,0.35735151303567203,0.19332779017399895,0.12216459281165108,0.2102272074558683,2.0,0.21083481077648836,0.14352449870093173,0.03165765420844756,0.040079222085052414,0.015428241502416992,0.03446158655647409,2008287.3131197575,2482363.551716514,94844650.92880765,1.0327563706991811
19.235027639619727,Bear,Bear,0.10746078971759214,0.12046725679875911,0.11187713897097316,0.2515254363318549,0.24271576961737684,0.23204285562582774,0.14970167641181353,0.10906405581099046,0.20483322784052352,1.0,0.2021375620228777,0.22661748966038664,0.03650057281696456,0.04260277390879164,0.015662779804992113,0.032917640731628714,2146931.9371449067,2649516.0379080535,96536059.02477552,0.8197755572014878
8.036243378038456,Base,Bear,0.10757248797830435,0.09337961862725927,0.10956818663289022,0.08714724772128603,0.12234834977228248,0.01,0.10278063071078111,0.09201021611092727,0.12010293641228292,1.0,0.18620348797077413,0.16395083250334552,0.03332674623864077,0.04009435121754885,0.016571261712958436,0.029349694415655353,1938983.6160765027,1304177.1113472634,92606840.25511257,-0.23971207397933247
15.81026504315166,Bull,Base,0.09381093356686057,0.09159936965594911,0.09742253151914791,0.22963699909941399,0.2142638163356743,0.221192181164903,0.132554716309834,0.11254533764897916,0.14281738315002712,0.0,0.14794361387707505,0.20302020288183265,0.035849932605635,0.0436166000309975,0.016300647060133212,0.03125002182140354,2097777.9723622357,2420263.489870299,95928364.00770058,0.49576774296609827
14.223458393415038,Base,Bull,0.09756657303060362,0.09973168628179489,0.08557674411549378,0.24516826290294097,0.17888770606096055,0.28413152118109825,0.11706802054204382,0.0995435443299546,0.11885609283116813,1.0,0.21262097474084746,0.1306138966830244,0.03395875401504855,0.03638030093465032,0.01533711463156064,0.022020720920678652,2036661.7438427191,2576063.78806746,95582144.79327706,0.3456441242587547
16.323806213815477,Bull,Base,0.10593854087679118,0.09064481420915,0.10412078161261093,0.1790336603648073,0.23784973438886914,0.10549816321731617,0.20095484449832096,0.18122736008787096,0.1988715464871777,1.0,0.19229737915430134,0.1981399917867484,0.03514573260052702,0.04061671853344363,0.015561328923486632,0.026397300685016,2138525.3113542222,1955392.4593045753,95016201.88206233,0.5443525273240752
8.525988032449515,Bull,Base,0.09910050703953502,0.09441874292054224,0.098973383534401,0.21900698781476277,0.3498093047341967,0.03160555778143481,0.10741832024667916,0.14496485751760163,0.06096621097481268,1.0,0.16423507971585674,0.15441069054152373,0.03377129828877032,0.040656936822079257,0.016887715536360745,0.024641146612260554,2331948.122201319,2264629.42103671,97048873.56330515,-0.19337861566229753
30.465381630989643,Bear,Bull,0.09532294132508606,0.11439641201878169,0.08626348667240691,0.3179483009098935,0.16769795181463923,0.4,0.16015059500683831,0.07346925508647845,0.21189103765592712,0.0,0.21911235518784827,0.16675289940571655,0.035468968171834266,0.03631093096579452,0.015568873560656433,0.03063164493918935,2017330.178775651,3394072.8729126016,97298324.2504295,1.8822499177852072
9.002149689739936,Bear,Bear,0.11154132321379959,0.11780176464979367,0.11650022124060345,0.17602993347647017,0.22130406797578267,0.06886195358614013,0.09266860757442802,0.07931169922794769,0.0954228506418258,0.0,0.22072202002514296,0.13455043207469164,0.035005639004363556,0.035811697444468604,0.015623570333800674,0.03660951924740786,2109940.8027223423,1931998.5929209834,94757447.54138267,-0.14833020910691241
11.764401323964123,Bear,Bear,0.10517918840082192,0.12101542027973472,0.12026184167667636,0.20218762222998335,0.14692567551030772,0.16508745187464535,0.12291933810782481,0.0689938035782865,0.14471728968409833,1.0,0.18698933663699308,0.16683358610548332,0.033881666590132815,0.037329268085736375,0.015523596201290372,0.028893950868188193,1981443.7238876608,2161901.1555882567,94726677.9719389,0.1129991791829823
17.48968790532259,Base,Bull,0.10125743836346772,0.1013073738815521,0.08949515158486614,0.23705852177672906,0.1982007248555697,0.4,0.15328852912825622,0.08794796830150839,0.16343860374992125,1.0,0.21116466084853602,0.18493297501861172,0.03465092666022709,0.03584676340032874,0.01624975309169848,0.029708747835415418,2070027.1664651362,2477004.0230595656,95143839.86736256,0.6546535388195449
10.927849010594976,Base,Bear,0.10722623515508597,0.10590957453668015,0.12077868244651363,0.13798294349042048,0.12360316297011534,0.1641305057200115,0.14723952330874432,0.1168973834035067,0.1780684108586273,3.0,0.1071426069841104,0.1598567033146614,0.0353570736063714,0.04490504045061475,0.015449748860570916,0.027309169583276657,1941151.4476880769,1645857.9612406169,93209770.60272333,0.0338551571045389
14.93863622641187,Bear,Base,0.10740364750684617,0.10617752470261971,0.10116016158593415,0.20220422524704196,0.22272197521468412,0.20438539389086055,0.13191890391329925,0.10249404723772648,0.16379103113067542,0.0,0.15816961539955293,0.15248213387421394,0.03437259005079542,0.041137364806601635,0.015416424137802871,0.03189363147694336,2112390.3977218843,2168627.584507171,95037981.11167632,0.4133052248260993
