Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.5052119082004783,0.25502308565085174,0.6057694691604627,0.25685194463393207
shrinkage,0.12730340585936128,0.11504628784944029,0.16032962433995573,0.06829176440614737
terminal_growth,0.07761538667564223,0.07909383478605213,0.08570588160607488,0.04103422009457478
bear_wacc,0.07834525584135259,0.07291911808327912,0.07846892687642648,0.03655788085660669
long_run_growth,0.07632828136006886,0.08691898412987194,0.0676119548717505,0.035103270483098026
persistence_cap,0.010462204094436413,0.10347609343217079,0.05262230183949369,0.04143343309331586
macro_stress_level,-0.010232764722118367,0.048948430502541926,0.03421381353794791,0.048404431510004106
bull_wacc,0.03683169510665795,0.05551226894151992,0.02846779489513096,0.011643197772409521
jump_prob,-0.001853967839049875,0.01928336791941574,0.0030054176308267912,0.001054429745811808
