Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.6788845441320328,0.22700998642971193,0.6653173566899132,0.1274072854443521
wacc,0.18207514166943317,0.09590271214636853,0.20903602000994764,0.08010179720165628
long_run_growth,0.03830692327498946,0.061246757665960196,0.07983809824663358,0.0275549792517734
terminal_growth,0.013289708602067216,0.029230702595695494,0.032409547592013296,0.013849415341388643
d_and_a_pct,0.0134577406314911,0.025273068577201383,0.011519394983127372,0.003684500089784909
capex_pct,7.99404776967681e-06,0.004604452973179747,0.00044629330047596605,0.00014169731838141542
nwc_pct,-2.4378968089426504e-05,0.0001755742357959638,4.086389841132472e-07,1.2928778977383026e-07
