Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.3818297732579559,0.15892122444645262,0.39392567927177496,0.15626524447259021
persistence_cap,0.052809525553107126,0.10426801446780078,0.17152785227916312,0.09996878927867663
macro_stress_level,-0.0283895131221812,0.1354366886014571,0.14541393694519478,0.09413890013011918
shrinkage,0.1200942350698724,0.10841494299054437,0.10586392313750044,0.05413945692526996
bear_wacc,0.06428546722750236,0.0888626582633826,0.06351116423895328,0.026103698525614456
terminal_growth,0.03990927251597991,0.07169654777159337,0.06101926510906688,0.024593897644202122
long_run_growth,0.04213817606152542,0.08301416642956636,0.047118287626695295,0.016918242059735158
bull_wacc,0.029849469277617603,0.04941316854535485,0.026072698944564654,0.013160157759731459
jump_prob,0.013516135912612826,0.037616605105587356,0.013157814327912572,0.0050811189106783625
