Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.5076675605790727,0.20295942413130705,0.4316658871524413,0.15636617582428386
persistence_cap,0.14541374376878435,0.19660048561804763,0.1756633765567769,0.0746991455519596
shrinkage,0.06704850965655902,0.11213221615230057,0.1161399139988395,0.059632368246097044
terminal_growth,0.11685378330442857,0.0842654621945715,0.061242517096668184,0.029466931216855435
long_run_growth,0.09620866898461233,0.08678075772221733,0.060326369517104204,0.023233037338617285
bull_wacc,-0.007739204218737337,0.11035365662666607,0.06018148939825315,0.03580130396067101
bear_wacc,0.05010774089373901,0.06571214798778936,0.03568784259994339,0.01710154919757741
macro_stress_level,0.05591632986373352,0.08199279372129945,0.021747059852268685,0.026815875417873652
jump_prob,3.7469384761218136e-05,0.003602560817322381,0.00011921927030692239,5.332198648888819e-05
