Variable,First Order (S1),First Order Conf,Total Order (ST),Total Order Conf
terminal_ebit_margin,0.6505860916007868,0.16722340395004526,0.6633707451100154,0.18595454039192078
wacc,0.20945492114538836,0.11148322124128054,0.2406797845504515,0.0746163144972341
long_run_growth,0.08303323986735933,0.07360324927991221,0.08532436623160453,0.029429830867252715
terminal_growth,0.0248708683558607,0.041337514078701676,0.039479076481209054,0.011562447729527213
d_and_a_pct,0.011941816372725615,0.027678453795123768,0.01155279007042028,0.003221326771179857
capex_pct,-0.00011393645140234203,0.0045574892779005685,0.00045291639936583265,0.00013033865077174874
nwc_pct,8.77202047268316e-06,0.00016452172822533007,4.241272960903503e-07,1.23426670404095e-07
