value_per_share,thesis_case,start_regime,end_regime,avg_wacc,year1_wacc,year5_wacc,avg_growth,year1_growth,year5_growth,avg_margin,year1_margin,year5_margin,jump_count,particle_quality_draw,long_run_growth_draw,terminal_margin_draw,d_and_a_pct_draw,capex_pct_draw,nwc_pct_draw,terminal_growth_draw,year1_sbc_shares,year5_sbc_shares,ending_shares,upside_downside,year1_market_value,year2_market_value,year5_market_value,year1_blended_value,year2_blended_value,year5_blended_value,year5_blended_cagr,year5_alpha_vs_benchmark
30.21624498515357,Bull,Bull,Bull,0.09781191011300344,0.09093279536998285,0.09247500313632999,0.2669327904064004,0.30286488103114695,0.316490515283122,0.1831733120112162,0.17434274609363326,0.21746589927916857,0.0,-0.0061863766811686,0.14065531622085767,0.20333261465253807,0.03441081441264744,0.03729104085254588,0.02226096578020621,0.036451112722432774,1327422.1915752895,1243275.434795766,87881716.4480625,1.8586797526162315,20.569460151241195,23.280665104406317,49.734060442373845,19.132205956129155,20.345393571324344,35.77413670214332,0.27614150842149443,0.19614150842149441
12.675843783023693,Bull,Base,Base,0.10696028854583264,0.09326852091353678,0.10343190352502862,0.12696908820189295,0.24164772584312422,0.04986128818875583,0.1303603182701448,0.12431029094707949,0.15200719616435418,0.0,0.03144837656470746,0.17935478197841004,0.21653393878995014,0.03389580492595212,0.04048437499180352,0.021707687659962727,0.034092008890739295,1265051.172535022,687964.4499947763,86312748.60171287,0.1992283616862529,15.316072245852894,23.766468985042746,19.042673591010566,13.84370520173035,17.369304423252014,13.741461384255782,0.05388102919326654,-0.026118970806733463
8.836158867967312,Base,Bear,Bear,0.10923114972965667,0.11562340017721282,0.11390601002951253,0.1554475089351143,0.17731194600384073,0.01,0.10263146070362439,0.10444344408167287,0.09040544645320372,0.0,0.037416832231701856,0.1492613558469075,0.19731377305980274,0.033486277496312396,0.042224228226946894,0.023475515917823746,0.032872365043372716,1199502.746820011,771213.0051921824,87419603.92607185,-0.16403416575522123,14.024832452377872,19.509923078342798,13.366141802065272,11.877622958521556,15.43501166304435,9.357144801815899,-0.02408122629352516,-0.10408122629352516
47.214609645706474,Bull,Bull,Base,0.10270497963299619,0.09435395681494538,0.10069035167088848,0.3909419771351633,0.4,0.4,0.22664686237969653,0.18454619040639011,0.28282847463793076,1.0,0.0994964526690934,0.15904188677092845,0.21757096782868804,0.03411717320241442,0.04049776608470461,0.021914474757162256,0.03348616373537705,1426388.1813550685,1988667.4290784576,90245034.91172932,3.466850486821804,27.80140196332317,23.404966241448804,65.64923873997755,24.133051600770735,20.88352407622577,52.67997783235016,0.378840779410468,0.298840779410468
13.818786917233306,Bull,Bear,Base,0.1037169407715,0.12334959242977096,0.09658702659776472,0.21178702792391038,0.2096425569319754,0.1157566502948371,0.12554298947948714,0.12843544460721626,0.10122285896198119,1.0,0.049750917304881806,0.19411631634596732,0.24204598635652913,0.0335149307796809,0.037564297968849136,0.021896962604191265,0.034916563749588056,1232442.7477656393,992015.260436972,87305162.45702341,0.307359216389149,14.178997951883138,27.561886677407003,26.736844762691838,12.353161590407296,21.51187598899021,16.566414885494112,0.09403372337152849,0.014033723371528486
22.643682051942566,Bull,Base,Bull,0.09622503180874303,0.10629341960990098,0.09281768135285745,0.23432265325590165,0.4,0.06630650310865774,0.17473243397133179,0.15905305493828173,0.17092941166618195,2.0,0.10106264831179819,0.14072229097713299,0.1962108771531232,0.03449623882098861,0.040892614418391995,0.021851680700021955,0.032233416941034376,1426388.1813550685,1065869.533183589,88335214.06780836,1.1422594183483978,21.966552428413916,24.577024523859553,36.1130944062443,18.876127428414133,21.139466185055703,25.264821644885817,0.19038720421589406,0.11038720421589406
22.27217375971114,Base,Bull,Base,0.10419819033994746,0.0889268806305349,0.10243504588889776,0.19427493371559384,0.2049807553666368,0.2872973441302848,0.19197060358598397,0.12918597568908208,0.2528194556642752,2.0,0.08902656240399863,0.1494616279991397,0.2056154579160886,0.035324709517276565,0.03988755912419013,0.022925315147989456,0.03206004740018049,1227693.0772966242,923188.2947098301,87135839.25942208,1.1071119924040813,15.700361416845913,14.032416187250778,28.18655652299734,14.298443398587573,12.051538145881494,23.45905107066904,0.17286247272135902,0.09286247272135902
20.830613462198134,Bull,Bear,Bear,0.10849599363214338,0.11299341114357543,0.11821741434156152,0.25948132411698743,0.2919241598658693,0.18373568832369483,0.16280985395215045,0.12908932001072518,0.20157014276235916,0.0,0.03743124577607776,0.1856122200890947,0.2380359828878344,0.034113362716925444,0.03949031222244243,0.022075079114548684,0.03467268112191496,1316275.2520283943,1205846.4687087561,88127148.42740771,0.9707297504444781,20.2811435906455,19.75205868964429,24.905266052651825,16.911012741845656,16.96619767328402,20.900583841105462,0.14608462427240543,0.06608462427240543
37.281089389904,Bull,Bear,Bull,0.10379426440160996,0.11538286689324977,0.09526888966628794,0.333298586087714,0.30432353224509495,0.4,0.18781371447754702,0.1437391791696221,0.24813051903246816,1.0,-0.02406543345651011,0.15191173815573258,0.2083462196832843,0.034434958817507993,0.039078377256240346,0.02235659511728714,0.03475808277984534,1328908.336469786,1605049.0084698736,88700572.88130319,2.527066167445979,23.155781761579952,25.22848887903245,63.78297201206711,19.135035109682697,20.034567504652347,45.33486120317566,0.33804728337351775,0.25804728337351773
41.12705085696843,Bull,Base,Bull,0.09631680497329283,0.10244994364220027,0.08882601796826946,0.38436481844018744,0.3663436710310359,0.4,0.1767578666141555,0.17533470098452167,0.197566699262861,3.0,0.07849480666053003,0.1815383995736144,0.22979814725958117,0.03537196825905141,0.03725203676540367,0.022223519933731502,0.03537898493578503,1392097.4743056912,1941682.7360340953,89952869.13978438,2.8909225030244494,22.489101389868836,23.158962727666577,94.34628207849448,19.916663239541933,19.851585556976108,57.227313248130514,0.40186332450771656,0.32186332450771654
19.105490413099734,Bull,Base,Bear,0.10693194146156433,0.10265066388154194,0.11387094931768865,0.23316159376178297,0.22539866939342848,0.16925811777029506,0.15690474686785286,0.1428228394768072,0.18595030464221388,0.0,0.06109048449162667,0.20091586241647744,0.24624234088344618,0.03423765559427606,0.038622519452454526,0.022000614685623917,0.035640387475421295,1248495.8424792953,1087113.9311239442,87415678.40620889,0.8075203796688488,17.686985048346866,16.15755569972732,48.90979469906518,15.604947071439096,13.769773873561396,26.958477631555418,0.20593548684490837,0.12593548684490835
17.470095205337316,Bull,Bear,Bull,0.1046736190355764,0.11090015176143148,0.09278528859017225,0.16556158279380812,0.20678184252768117,0.1703561681096569,0.12885376627088446,0.09442191277873875,0.1647719628703046,2.0,0.0260019349175587,0.16855892386585394,0.2169589017687906,0.033880288311532614,0.038826673738898046,0.02215421147169245,0.036460207284535806,1229528.1126109844,820653.9904595326,86358337.82865955,0.6527999248190459,16.474696403729588,14.319315626413653,23.124326931526713,13.686702380310958,11.700444073238405,17.996086908714858,0.1122966235831051,0.0322966235831051
8.190610473494102,Bull,Bear,Bear,0.11623043874335479,0.11870958445854776,0.11117739113593793,0.04913921129210326,0.20569605646051625,0.01,0.11089259813456875,0.14068486504629027,0.12458489402097254,0.0,0.14469525427198063,0.1941974148919961,0.2408811458973434,0.034332123791003206,0.038921289182064917,0.022354956859390533,0.035659337097981185,1228421.8608869242,479362.76790397335,85283527.07375981,-0.225107807616452,14.446626080637863,14.838577986399088,13.293741121634303,12.80813262065262,11.835134006893572,9.24843927342001,-0.026359361720268204,-0.1063593617202682
6.727551894971233,Bear,Base,Bear,0.10954094832746905,0.10258993876283791,0.11761528425230666,0.11631152262632985,0.1805713219998159,0.07902230358436228,0.0663188709530523,0.055529425583721106,0.0943416258030874,1.0,-0.005707244323587737,0.06533467434922724,0.09255344965127593,0.03404831189960872,0.04516409512679917,0.031056299967516868,0.024016924755958242,1202823.5578194764,659867.683692137,88631245.58161238,-0.36352394560347845,8.006329627719332,8.51700408186267,11.10823660586465,6.914562491039586,6.45813147862123,7.295546593760008,-0.07146865379183065,-0.15146865379183067
